tag,count,frequency (%)
restful-architecture,4,0.003549844250583506
bufferedreader,4,0.003549844250583506
userscripts,4,0.003549844250583506
mariadb,4,0.003549844250583506
unity3d,4,0.003549844250583506
httpcontext,4,0.003549844250583506
nuget-package-restore,4,0.003549844250583506
xls,4,0.003549844250583506
profiler,4,0.003549844250583506
tcsh,4,0.003549844250583506
bridge,4,0.003549844250583506
androidx,4,0.003549844250583506
spring-3,4,0.003549844250583506
gpgpu,4,0.003549844250583506
query-parameters,4,0.003549844250583506
selection,4,0.003549844250583506
tensor,4,0.003549844250583506
bounds,4,0.003549844250583506
street-address,4,0.003549844250583506
apache-zookeeper,4,0.003549844250583506
usb,4,0.003549844250583506
directory-structure,4,0.003549844250583506
wrapper,4,0.003549844250583506
perfect-forwarding,4,0.003549844250583506
release-management,4,0.003549844250583506
macos-high-sierra,4,0.003549844250583506
soa,4,0.003549844250583506
doctrine,4,0.003549844250583506
autoload,4,0.003549844250583506
cpu-usage,4,0.003549844250583506
postgresql-9.3,4,0.003549844250583506
absolute,4,0.003549844250583506
pivot-table,4,0.003549844250583506
android-icons,4,0.003549844250583506
httpserver,4,0.003549844250583506
github-for-windows,4,0.003549844250583506
transition,4,0.003549844250583506
template-engine,4,0.003549844250583506
sonarqube,4,0.003549844250583506
traceback,4,0.003549844250583506
scalar,4,0.003549844250583506
guzzle,4,0.003549844250583506
xrange,4,0.003549844250583506
gunicorn,4,0.003549844250583506
admob,4,0.003549844250583506
rmagick,4,0.003549844250583506
appdomain,4,0.003549844250583506
polygon,4,0.003549844250583506
android-assets,4,0.003549844250583506
assertion,4,0.003549844250583506
surfaceview,4,0.003549844250583506
gridview,4,0.003549844250583506
webrtc,4,0.003549844250583506
unique-key,4,0.003549844250583506
memorystream,4,0.003549844250583506
coredump,4,0.003549844250583506
android-inflate,4,0.003549844250583506
reachability,4,0.003549844250583506
batch-processing,4,0.003549844250583506
member,4,0.003549844250583506
key-bindings,4,0.003549844250583506
checked,4,0.003549844250583506
alarmmanager,4,0.003549844250583506
roles,4,0.003549844250583506
pandoc,4,0.003549844250583506
css-sprites,4,0.003549844250583506
css-grid,4,0.003549844250583506
info.plist,4,0.003549844250583506
docstring,4,0.003549844250583506
rules,4,0.003549844250583506
blas,4,0.003549844250583506
android-tools-namespace,4,0.003549844250583506
mysqli,4,0.003549844250583506
http-referer,4,0.003549844250583506
dataset,4,0.003549844250583506
native,4,0.003549844250583506
project-management,4,0.003549844250583506
window-functions,4,0.003549844250583506
android-loadermanager,4,0.003549844250583506
uac,4,0.003549844250583506
lift,4,0.003549844250583506
partial-application,4,0.003549844250583506
webrick,4,0.003549844250583506
entity-relationship,4,0.003549844250583506
interrupt,4,0.003549844250583506
nosetests,4,0.003549844250583506
code-metrics,4,0.003549844250583506
gitk,4,0.003549844250583506
overhead,4,0.003549844250583506
data-migration,4,0.003549844250583506
timedelta,4,0.003549844250583506
arel,4,0.003549844250583506
nsnotifications,4,0.003549844250583506
observablecollection,4,0.003549844250583506
androidhttpclient,3,0.0026623831879376294
lifetime,3,0.0026623831879376294
runtime.exec,3,0.0026623831879376294
bytebuffer,3,0.0026623831879376294
nexus,3,0.0026623831879376294
hierarchy,3,0.0026623831879376294
xcode-storyboard,3,0.0026623831879376294
css-variables,3,0.0026623831879376294
powershell-3.0,3,0.0026623831879376294
readline,3,0.0026623831879376294
hint,3,0.0026623831879376294
countdown,3,0.0026623831879376294
java.util.logging,3,0.0026623831879376294
scatter,3,0.0026623831879376294
android-gridlayout,3,0.0026623831879376294
bamboo,3,0.0026623831879376294
linker-errors,3,0.0026623831879376294
internals,3,0.0026623831879376294
stdthread,3,0.0026623831879376294
mfc,3,0.0026623831879376294
compiler-bug,3,0.0026623831879376294
object-create,3,0.0026623831879376294
android-gridview,3,0.0026623831879376294
python-3.6,3,0.0026623831879376294
application-lifecycle,3,0.0026623831879376294
redhat,3,0.0026623831879376294
notifydatasetchanged,3,0.0026623831879376294
google-kubernetes-engine,3,0.0026623831879376294
plyr,3,0.0026623831879376294
page-break,3,0.0026623831879376294
iis-8.5,3,0.0026623831879376294
getopts,3,0.0026623831879376294
android-7.0-nougat,3,0.0026623831879376294
similarity,3,0.0026623831879376294
pageload,3,0.0026623831879376294
amazon-vpc,3,0.0026623831879376294
getcwd,3,0.0026623831879376294
jersey-2.0,3,0.0026623831879376294
mysql-error-1054,3,0.0026623831879376294
babel,3,0.0026623831879376294
hierarchical-data,3,0.0026623831879376294
fragment,3,0.0026623831879376294
static-content,3,0.0026623831879376294
git-status,3,0.0026623831879376294
source-maps,3,0.0026623831879376294
multilingual,3,0.0026623831879376294
nsurlconnection,3,0.0026623831879376294
android-keypad,3,0.0026623831879376294
xml-documentation,3,0.0026623831879376294
base,3,0.0026623831879376294
unsigned-integer,3,0.0026623831879376294
http-authentication,3,0.0026623831879376294
duck-typing,3,0.0026623831879376294
hyphenation,3,0.0026623831879376294
turing-complete,3,0.0026623831879376294
clustered-index,3,0.0026623831879376294
vector-graphics,3,0.0026623831879376294
bitcode,3,0.0026623831879376294
autoconf,3,0.0026623831879376294
words,3,0.0026623831879376294
equals-operator,3,0.0026623831879376294
polymorphic-associations,3,0.0026623831879376294
drawing,3,0.0026623831879376294
string-conversion,3,0.0026623831879376294
blogs,3,0.0026623831879376294
angular-httpclient,3,0.0026623831879376294
create-table,3,0.0026623831879376294
array-merge,3,0.0026623831879376294
core,3,0.0026623831879376294
cls-compliant,3,0.0026623831879376294
xcode4.3,3,0.0026623831879376294
realm,3,0.0026623831879376294
android-debug,3,0.0026623831879376294
textkit,3,0.0026623831879376294
organization,3,0.0026623831879376294
infinite,3,0.0026623831879376294
laravel-blade,3,0.0026623831879376294
throwable,3,0.0026623831879376294
admin,3,0.0026623831879376294
stateless,3,0.0026623831879376294
template-meta-programming,3,0.0026623831879376294
android-testing,3,0.0026623831879376294
smtpclient,3,0.0026623831879376294
sse,3,0.0026623831879376294
privacy,3,0.0026623831879376294
windows-explorer,3,0.0026623831879376294
scrollto,3,0.0026623831879376294
system-administration,3,0.0026623831879376294
multi-index,3,0.0026623831879376294
pyc,3,0.0026623831879376294
deprecation-warning,3,0.0026623831879376294
scientific-notation,3,0.0026623831879376294
filesystemwatcher,3,0.0026623831879376294
pcre,3,0.0026623831879376294
java-ee-6,3,0.0026623831879376294
junit5,3,0.0026623831879376294
serialversionuid,3,0.0026623831879376294
actionscript-3,3,0.0026623831879376294
output-buffering,3,0.0026623831879376294
principles,3,0.0026623831879376294
move,3,0.0026623831879376294
encryption-symmetric,3,0.0026623831879376294
platform-specific,3,0.0026623831879376294
.bash-profile,3,0.0026623831879376294
android-tablelayout,3,0.0026623831879376294
android-2.2-froyo,3,0.0026623831879376294
moving-average,3,0.0026623831879376294
2d,3,0.0026623831879376294
uitoolbar,3,0.0026623831879376294
inotifypropertychanged,3,0.0026623831879376294
x11,3,0.0026623831879376294
okhttp,3,0.0026623831879376294
gac,3,0.0026623831879376294
highcharts,3,0.0026623831879376294
mathematical-optimization,3,0.0026623831879376294
ruby-on-rails-plugins,3,0.0026623831879376294
ocaml,3,0.0026623831879376294
master,3,0.0026623831879376294
xunit,3,0.0026623831879376294
operations,3,0.0026623831879376294
socketexception,3,0.0026623831879376294
spam,3,0.0026623831879376294
google-plus,3,0.0026623831879376294
angular-directive,3,0.0026623831879376294
immutable.js,3,0.0026623831879376294
launch,3,0.0026623831879376294
plpgsql,3,0.0026623831879376294
mkmapview,3,0.0026623831879376294
osdev,3,0.0026623831879376294
glibc,3,0.0026623831879376294
precompiled-headers,3,0.0026623831879376294
codeigniter-2,3,0.0026623831879376294
rippledrawable,3,0.0026623831879376294
idiomatic,3,0.0026623831879376294
axes,3,0.0026623831879376294
uitabbar,3,0.0026623831879376294
httphandler,3,0.0026623831879376294
signing,3,0.0026623831879376294
android-ui,3,0.0026623831879376294
outlook,3,0.0026623831879376294
onbeforeunload,3,0.0026623831879376294
gnuplot,3,0.0026623831879376294
eclipse-indigo,3,0.0026623831879376294
mootools,3,0.0026623831879376294
throttling,3,0.0026623831879376294
internet-explorer-6,3,0.0026623831879376294
progress,3,0.0026623831879376294
comma-operator,3,0.0026623831879376294
dereference,3,0.0026623831879376294
has-and-belongs-to-many,3,0.0026623831879376294
email-address,3,0.0026623831879376294
browserify,3,0.0026623831879376294
vnc,3,0.0026623831879376294
type-punning,3,0.0026623831879376294
netstat,3,0.0026623831879376294
shutdown,3,0.0026623831879376294
netbeans-8,3,0.0026623831879376294
cname,3,0.0026623831879376294
worksheet-function,3,0.0026623831879376294
concurrenthashmap,3,0.0026623831879376294
messagebox,3,0.0026623831879376294
zero,3,0.0026623831879376294
digital-signature,3,0.0026623831879376294
uberjar,3,0.0026623831879376294
user-experience,3,0.0026623831879376294
apache-commons-httpclient,3,0.0026623831879376294
modifier,3,0.0026623831879376294
android-vectordrawable,3,0.0026623831879376294
negative-number,3,0.0026623831879376294
vibration,3,0.0026623831879376294
fileinputstream,3,0.0026623831879376294
xml-comments,3,0.0026623831879376294
textwatcher,3,0.0026623831879376294
lxc,3,0.0026623831879376294
k-means,3,0.0026623831879376294
vs-unit-testing-framework,3,0.0026623831879376294
httpwebresponse,3,0.0026623831879376294
uinavigationitem,3,0.0026623831879376294
actionmailer,3,0.0026623831879376294
activity-lifecycle,3,0.0026623831879376294
android-windowmanager,3,0.0026623831879376294
paypal,3,0.0026623831879376294
state-machine,3,0.0026623831879376294
iphone-5,3,0.0026623831879376294
pimpl-idiom,3,0.0026623831879376294
variadic-templates,3,0.0026623831879376294
csproj,3,0.0026623831879376294
facebook-like,3,0.0026623831879376294
vb6,3,0.0026623831879376294
subclipse,3,0.0026623831879376294
ssh-agent,3,0.0026623831879376294
fft,3,0.0026623831879376294
custom-controls,3,0.0026623831879376294
aspectj,3,0.0026623831879376294
shim,3,0.0026623831879376294
spawn,3,0.0026623831879376294
children,3,0.0026623831879376294
splat,3,0.0026623831879376294
cpan,3,0.0026623831879376294
ng-controller,3,0.0026623831879376294
boost-asio,3,0.0026623831879376294
or-operator,3,0.0026623831879376294
dir,3,0.0026623831879376294
levenshtein-distance,3,0.0026623831879376294
rust-cargo,3,0.0026623831879376294
row-number,3,0.0026623831879376294
relation,3,0.0026623831879376294
google-plus-one,3,0.0026623831879376294
angularjs-ng-model,3,0.0026623831879376294
loading,3,0.0026623831879376294
gridextra,3,0.0026623831879376294
webrequest,3,0.0026623831879376294
memory-alignment,3,0.0026623831879376294
stack-memory,3,0.0026623831879376294
missing-data,3,0.0026623831879376294
terminate,3,0.0026623831879376294
32-bit,3,0.0026623831879376294
leaflet,3,0.0026623831879376294
algebraic-data-types,3,0.0026623831879376294
urldecode,3,0.0026623831879376294
cucumber,3,0.0026623831879376294
radix,3,0.0026623831879376294
normal-distribution,3,0.0026623831879376294
file-locking,3,0.0026623831879376294
rdlc,3,0.0026623831879376294
amqp,3,0.0026623831879376294
armv7,3,0.0026623831879376294
binary-search-tree,3,0.0026623831879376294
angular-forms,3,0.0026623831879376294
unsafe,3,0.0026623831879376294
git-gc,3,0.0026623831879376294
git-bare,3,0.0026623831879376294
jquery-append,3,0.0026623831879376294
pymongo,3,0.0026623831879376294
utilities,3,0.0026623831879376294
execution,3,0.0026623831879376294
content-disposition,3,0.0026623831879376294
pool,3,0.0026623831879376294
hateoas,3,0.0026623831879376294
internal,3,0.0026623831879376294
utility,3,0.0026623831879376294
unboxing,3,0.0026623831879376294
charsequence,3,0.0026623831879376294
aapt,3,0.0026623831879376294
data-synchronization,3,0.0026623831879376294
pg,3,0.0026623831879376294
tfvc,3,0.0026623831879376294
mergetool,3,0.0026623831879376294
elements,3,0.0026623831879376294
stdclass,3,0.0026623831879376294
inspector,3,0.0026623831879376294
alter-column,3,0.0026623831879376294
http-request,3,0.0026623831879376294
access-control,3,0.0026623831879376294
facade,3,0.0026623831879376294
preflight,3,0.0026623831879376294
repeater,3,0.0026623831879376294
android-4.0-ice-cream-sandwich,3,0.0026623831879376294
python-logging,3,0.0026623831879376294
scrolltop,3,0.0026623831879376294
ntfs,3,0.0026623831879376294
slash,3,0.0026623831879376294
zlib,3,0.0026623831879376294
display,3,0.0026623831879376294
include-guards,3,0.0026623831879376294
jetty,3,0.0026623831879376294
git-reflog,3,0.0026623831879376294
jacoco,3,0.0026623831879376294
maxlength,3,0.0026623831879376294
hidden-field,3,0.0026623831879376294
gridlayoutmanager,3,0.0026623831879376294
ecmascript-7,3,0.0026623831879376294
three.js,3,0.0026623831879376294
eclipse-cdt,3,0.0026623831879376294
google-apps-script,3,0.0026623831879376294
rating,3,0.0026623831879376294
foreground,3,0.0026623831879376294
softmax,3,0.0026623831879376294
non-greedy,3,0.0026623831879376294
class-library,3,0.0026623831879376294
java-persistence-api,3,0.0026623831879376294
control-flow,3,0.0026623831879376294
fopen,3,0.0026623831879376294
fixtures,3,0.0026623831879376294
colon-equals,3,0.0026623831879376294
ampersand,3,0.0026623831879376294
systems-programming,3,0.0026623831879376294
nokogiri,3,0.0026623831879376294
msdeploy,3,0.0026623831879376294
full-outer-join,3,0.0026623831879376294
zurb-foundation,3,0.0026623831879376294
jenkins-workflow,3,0.0026623831879376294
language-specifications,3,0.0026623831879376294
iequatable,3,0.0026623831879376294
styling,3,0.0026623831879376294
nfs,3,0.0026623831879376294
jsonb,3,0.0026623831879376294
seed,3,0.0026623831879376294
pagespeed,3,0.0026623831879376294
undefined-reference,3,0.0026623831879376294
tensorboard,3,0.0026623831879376294
android-4.4-kitkat,3,0.0026623831879376294
ecma262,3,0.0026623831879376294
illegalstateexception,3,0.0026623831879376294
prototypal-inheritance,3,0.0026623831879376294
analytics,3,0.0026623831879376294
phpmailer,3,0.0026623831879376294
xcode6.1,3,0.0026623831879376294
datatemplate,3,0.0026623831879376294
enterprise,3,0.0026623831879376294
android-input-method,3,0.0026623831879376294
ckeditor,3,0.0026623831879376294
html-escape-characters,3,0.0026623831879376294
viewer,3,0.0026623831879376294
stdmap,3,0.0026623831879376294
jce,3,0.0026623831879376294
build-tools,3,0.0026623831879376294
type-constraints,3,0.0026623831879376294
gdi+,3,0.0026623831879376294
html-head,3,0.0026623831879376294
python-sphinx,3,0.0026623831879376294
host,3,0.0026623831879376294
mysql2,3,0.0026623831879376294
facebook-android-sdk,3,0.0026623831879376294
w3c-validation,3,0.0026623831879376294
rx-android,3,0.0026623831879376294
android-navigation,3,0.0026623831879376294
rspec2,3,0.0026623831879376294
progressdialog,3,0.0026623831879376294
google-webfonts,3,0.0026623831879376294
http-delete,3,0.0026623831879376294
